1414,1831
0,0
3500,0
3500,0
2945,297
3575,0
750,0
48009,411
1692,941
3521,26
3575,0
3033,360
3360,0
557,2097
3725,0
159,255
3500,0
2999,575
47,17
36066,170495
2099,654
3500,0
3500,0
3426,634
3500,0
322,333
1031,768
2489,750
370,483
3575,0
372,210
-2614,0
4845,152
3338,100
233,4037
5432,5
3500,0
3500,0
17092,500
-596,4387
4089,0
3500,0
3500,0
3500,0
1210,-70
3575,0
-18,310
3575,0
2368,3
3321,457
2414,304
3500,0
3264,310
3500,0
3650,0
3500,0
3575,0
3500,0
3500,0
-3429,3
3500,0
3575,0
5492,83
3500,0
14374,325
3575,0
2067,224
1408,353
2592,500
22273,1757
3575,0
3500,0
241,217
3500,0
3319,50
0,7500
650,2374
2298,15
3575,0
1446,461
873,1
3500,0
0,0
426,2800
3192,60
0,3360
1166,599
648,139
0,0
64820,2179
1289,86
3575,0
3500,0
434,2684
3575,0
3575,0
3575,0
6985,62
3500,0
130,159
15026,707
3500,0
3538,100
987,19000
3064,95
58670,4677
3312,0
705,1475
3150,0
7200,0
3360,0
828,46
865,29
3500,0
3500,0
2496,468
40455,518
3575,0
2977,25
3500,0
1104,1491
50520,3070
0,3360
3575,0
2640,80
560,3000
3500,0
3650,0
2972,178
3500,0
3575,0
3500,0
3500,0
1033,11431
3459,1000
7500,0
3500,0
15,72
0,3360
2543,50
660,252
3575,0
2741,150
3575,0
3500,0
3575,0
2596,33
3500,0
1475,875
0,0
3500,0
50255,4044
3500,0
3360,0
3500,0
1198,285
3500,0
800,2368
3500,0
3290,85
3360,0
3575,0
2574,982
3575,0
3500,0
1118,5454
3721,20
0,3504
2722,230
3575,0
4252,3307
3650,0
3500,0
3500,0
3075,12
0,3500
0,3500
7200,0
3575,365
1272,0
7200,0
3500,0
0,3575
54,2875
0,3575
1992,3130
3575,0
3575,0
5225,247
2426,1081
3025,587
3575,0
5829,565
9193,1622
1000,2725
3575,0
625,6853
0,3500
2650,800
9175,0
2200,5000
0,3575
196,9425
13,4370
2750,0
0,3500
0,35974
30855,97
7054,6999
0,3575
939,950
1493,3300
3725,0
5750,326
0,3575
0,3500
2547,300
500,3075
3650,0
3360,0
3500,0
3725,414
642,79
3500,0
7200,0
0,3500
0,3650
3500,0
2000,1575
4445,410
0,3500
3650,0
3500,0
575,2020
1669,6816
1209,2
3650,0
2241,0
375,748
3360,0
3500,0
3500,0
3650,0
143,1118
3424,2100
0,3650
0,3575
0,3500
4257,2701
124,2500
3500,0
3575,0
289,1713
2364,877
347,33
5861,106
0,3582
0,3575
200,3250
8175,1621
4350,27
3360,0
3500,0
3500,0
0,3500
3575,0
3500,0
3360,0
3500,0
3150,1296
1690,-114
0,3500
0,3500
3360,0
3575,0
266,-16
3750,40
36700,521
3129,212
8702,105
85,7288
0,3500
3450,0
3600,116
9798,111
3575,0
285,3075
15949,1276
0,3575
3500,0
8962,853
3500,0
1,505
3950,370
339,0
3000,815
78,1700
99,6832
0,3432
0,3375
2275,1532
19060,2292
3650,0
0,3360
0,3500
14516,756
75,600
2925,395
3500,0
6960,86
4950,174
24933,3500
327,1650
3500,0
10571,469
3500,0
6,56328
0,3500
4087,6362
0,3650
3600,671
6650,1861
2834,149
0,3500
0,3575
2255,3080
2850,200
11000,427
3680,2902
0,3500
3500,0
0,3500
0,3575
14809,570
3500,0
505,3650
29978,334
379,3154
13,17975
13172,528
2860,500
3650,0
0,3500
0,3575
1999,110
537,3853
3500,0
0,3500
0,3575
3575,0
334,1375
755,2050
2650,800
0,3500
0,3575
412,2800
3500,0
0,3575
0,3500
2150,285
2900,125
330,452
0,3360
603,3500
3500,0
5640,115
12475,5
3500,0
3500,0
3500,0
4175,340
3575,0
0,3500
2582,837
3525,0
1114,1450
3500,0
45729,1791
0,3500
144,306
490,1500
346,365
7363,351
199,4225
10549,254
0,3500
3500,0
0,3500
0,3500
5975,42
0,3500
3214,3636
14949,34
3575,0
5,20575
659,1675
3360,0
98,2375
3800,0
4750,169
281,3550
4100,170
3500,0
3500,0
8869,49
3500,0
150,3250
3500,0
3500,0
3500,0
3500,0
3575,0
3575,0
3500,0
0,3575
3150,150
4081,2
1725,1600
3694,338
50,3100
0,3500
0,3500
3500,0
0,3500
103,160
0,3575
0,2455
3500,0
0,3500
3575,0
9733,1360
3875,530
2256,0
4564,45
33,75
2275,166
3500,0
3575,0
16481,828
3360,0
0,3360
3500,0
0,3500
1025,20125
0,3500
3500,0
4427,412
3575,0
0,3500
0,3500
3500,0
0,3575
1831,44891
0,4401
3072,1865
3575,0
0,3500
0,3575
13448,25
3500,0
3500,0
117,2287
3360,0
0,3500
3500,0
3575,0
1799,509
0,3500
0,2925
215,1638
3575,0
1009,481
0,3375
3360,0
1500,1860
0,2675
0,3500
725,533
103,2725
0,3575
254,60
-350,41
0,7200
0,3500
5,411
0,3800
5598,465
3575,0
1598,250
3500,0
3360,0
3500,0
3867,615
2360,1000
6800,8285
1842,1144
3500,0
1325,1161
0,3575
0,3500
3500,0
0,3500
1844,1399
1908,300
2575,202
10444,37
3500,0
0,3500
0,3575
5887,227
0,3500
17,250
3798,29
2938,219
0,3500
487,3875
0,3500
301,18681
600,2975
0,3650
18593,380
300,3300
0,3500
2750,11
0,3500
1942,2706
2124,100020
1070,1600
428,125
225,650
0,3500
3500,0
170,2490
3575,0
3500,0
3725,0
3575,0
0,3500
3650,0
0,3500
418,6326
3650,256
0,3500
1837,3
3500,0
1175,73
0,3575
90,4680
210,2904
3575,0
183,3350
0,3725
300,-2
655,72
3700,1695
0,3500
3875,136
0,3360
1885,1075
2368,800
0,3500
910,1241
3650,0
300,2875
364,14635
540,1
0,3500
15535,434
16498,115
3500,0
0,3500
0,3500
3500,0
1325,108
3258,115
17,-37349
0,3360
0,3725
3025,250
300,1995
3725,0
0,3500
3900,99
59,2977
0,3500
0,3360
1575,296
124,3732
0,3500
4303,62513
3725,515
432,19536
3725,44
1411,3350
3500,0
0,3500
3575,0
237,3650
3500,0
3375,0
525,2650
3500,0
3360,0
7200,0
5193,54
3050,175
3575,0
3500,0
185,-261
3360,0
500,300
1305,3875
3975,0
679,750
0,3500
3500,0
2225,1735
468,150
3575,0
2800,725
3500,0
3321,963
15774,562
631,2725
4250,284
0,3500
3575,0
7173,258
149,34526
0,3500
2575,1000
3500,0
4847,11
1662,701
1350,2200
3500,0
3350,151
34677,172
3500,0
0,3500
0,3500
1000,775
1400,42931
0,3500
3500,0
263,5320
38,3950
0,2496
-141880,95893
3375,0
0,3575
0,3360
0,3500
964,3689
0,3500
0,3500
0,0
3500,0
3500,0
3575,7442
358,671
3500,0
567,3358
3360,0
3875,516
3575,0
3450,0
3800,0
6559,929
0,3575
0,3500
3575,0
254,709
4475,71
2300,215
3650,0
3875,895
0,3500
0,3360
3650,0
0,7500
574,6602
0,3650
3500,0
3904,481
6425,78
3500,0
1200,138
838,4675
1775,306
3725,0
3500,0
2737,135
3964,3000
3700,0
0,3435
3500,0
2984,1151
44,4575
300,2654
3500,0
88,17327
78400,70875
3575,0
800,2368
3500,0
656,2373
3500,0
0,3500
3,3100
2650,800
-1350,8589
10000,71178
3750,5
770,500
0,3575
3500,0
1719,0
0,3575
150,2874
4550,0
4310,229
21558,-6600
1743,87
3500,0
3516,24
903,-4000
0,3432
0,3500
3575,0
3500,0
3500,0
3500,0
0,3500
1350,44
1776,1178
-4232,3608
3775,0
0,3360
3800,16805
7200,0
0,3360
3500,0
25900,2006
3575,0
2625,777
3500,0
375,4
3575,0
2447,633
3650,0
3500,0
1020,74956
0,3500
3500,0
1764,188
937,610
2500,1000
0,3575
2575,349
4173,0
931,772
3500,0
6912,0
3575,0
25,2010
3500,0
0,3500
905,3650
1119,84
13118,657
3500,0
3575,0
8225,1231
3575,0
-1,2286
0,3500
7318,31
21569,308
31614,256
3208,1081
0,3575
4726,55
40,4183
0,3500
0,7200
300,0
150,0
3450,137
0,3500
3575,0
0,3650
2346,1350
-50,700
3500,0
9648,2331
0,3500
0,3500
0,3500
100,1314
256,8515
25,3
-2437,132
0,3575
0,3575
290,12855
-163,74
3500,0
118009,-118251
3500,0
1188,4050
1753,298
0,1475
8900,84
8475,6570
5,2725
84,5377
3575,0
0,7200
3500,0
850,24
3575,0
91465,471
3500,0
189,725
59,3150
3000,181
4148,68
3500,0
3500,0
0,3500
1056,207
3725,0
0,3500
0,3500
0,3575
0,3650
3500,0
192,1882
-775,766
200,2968
3500,0
0,-8167
3472,-139
0,3575
3500,0
3500,0
0,3575
9851,279
1219,4518
0,3127
0,3875
0,3500
0,3575
0,3650
544,2675
3575,0
655,2028
3360,0
16225,57
21,2552
3360,0
2177,150
7500,0
1599,-6278
13,1482
1075,2500
9776,1238
3500,0
12,2973
0,3500
0,3360
1920,3283
2359,1000
10025,3064
0,3500
3500,0
2625,94
4878,340
2949,0
3500,0
3500,9991
41,583
2445,0
68,244
-3925,1711
646,3525
11,3777
3500,0
66,3487
3575,0
0,6523
3625,680
1950,607
0,3500
829,2625
0,3575
11091,60
0,3575
19634,25
3075,150
1922,96
945,206050
44,-3
3075,150
0,3575
993,875
544,90
3500,0
3575,0
3500,-140
1810,400
3725,0
237,19565
5000,172
2150,740
1936,1747
3500,0
1569,5225
50,1725
3725,0
0,3500
0,3500
6700,500
3500,0
3575,0
3575,0
175,3575
622,512
463,3750
0,3500
0,3575
0,3500
3500,0
17,675
3575,0
750,6088
80,75
3650,0
0,3500
612,19275
3575,0
1950,72
0,2880
0,3500
3500,0
0,3500
3500,0
2539,72
0,3575
0,3575
3500,0
1704,6207
2247,4086
2050,253
3500,0
1056,3401
337,5505
0,3800
3575,0
0,3800
3500,0
3300,141
55,2835
0,3360
2393,158
3500,0
0,4926
-2000,0
0,3500
3500,0
0,3500
0,3360
0,3575
6001,149
3575,0
0,3500
15,4100
3575,0
2125,2191
3857,200
470,4152
426,11353
0,29945476
3500,0
3575,0
3375,0
0,-3775
-683,1128
0,3500
3875,459
8565,82
4450,34013
2000,0
3850,220
300,6708
718,100
0,3575
122,3610
3350,100
400,3325
3650,545
3500,0
292,2375
3500,0
0,3500
472,3300
3500,0
3500,0
3225,0
0,3575
0,3500
1,525
575,624
0,3500
3500,0
0,3575
2999,650
347,17253
0,3500
3500,0
3360,0
303,1391
739,5398
3500,0
1716,2103
-9625,112
-318,583
3452,62
3575,0
3725,312
0,3500
2358,44361
0,3575
3500,0
659,3700
2043,26477
482,3725
50135,4459
14259,1160
3500,0
2551,424
2103,663
3575,0
3500,0
3650,0
839,2085
331,3200
-1,266
5015,614
3500,0
0,3575
0,3500
3650,0
0,3575
192,6431
4725,282
3575,0
0,3575
3500,0
0,1025
2554,1300
23777,74
3500,0
8002,59
0,3500
0,3500
0,3575
3500,0
0,3500
17558,719
0,3575
3075,139
4300,658
2300,339
125,850
390,362
2725,210
0,3650
0,3500
3500,0
1367,4075
0,3575
0,3500
879,4007
3575,0
3500,0
2838,204
2,-3459
3875,0
225,3325
3575,0
3575,0
86,19626
3500,0
300,1355
0,3650
1957,27280
3235,150
3500,0
3504,0
3500,0
150,500
3575,0
3,5900
125,150
1582,50
22,150
0,3575
3575,0
907,1244
0,3500
2100,457
1008,142889
3500,0
0,3575
0,3500
3500,0
16,525
1725,600
335,92
4931,4875
3500,0
3575,0
4175,1050
0,3500
3500,0
3435,0
536,400
0,3579
187,2529
3875,0
-13997,1306
28,6659
3650,400
3650,0
4875,0
3406,13
3575,0
-989,179
8240,1374
3226,1205
13152,242
2950,362
0,3650
3500,0
4496,99
0,3800
3575,0
0,3575
0,3500
6508,-1190449
0,3575
64,700
0,3500
3500,0
3575,0
0,3575
373,30104
0,3575
3575,0
166,51
-361,425
690,2585
3625,65
0,3360
9849,139
0,3600
0,942
0,3725
4300,1323
101993,3942
0,3500
18070,1766
3575,0
3500,0
0,3500
1128,3175
1127,-85
0,3575
3575,0
0,3575
1370,1750
3500,0
0,3575
3575,0
0,3575
0,3500
143,2859
442,865
0,3500
3650,137
3021,51
0,3575
0,3360
71576,-505
573,4775
0,3360
-5450,15
0,3500
3500,0
0,3360
3650,0
1150,-416
115,3150
105,2025
3500,0
190,50729
4025,1179
892,75
0,3500
0,7200
3500,0
0,3500
0,2945
3360,0
125,3125
-140,3500
3500,0
0,3500
3575,0
0,3575
3500,0
3500,0
3575,0
300,3000
8750,226
4325,1044
3500,0
7200,0
3575,0
3575,0
3575,0
708,900
3275,100
3500,0
0,3500
3225,106
1050,0
3500,0
2,443
3575,0
2742,66
3500,0
3500,0
698,10084
117,2750
3500,0
3575,0
-104003,550011
2691,268
0,4075
81,3059
0,3650
-8383,0
-354,1152
0,3360
0,1600
125,100
2525,170
325,0
3575,0
3500,0
447,3342
2844,3042
0,3575
0,3507
0,216
3275,2258
0,3500
3575,0
5162,209
3500,0
0,3500
3275,0
3650,0
0,3500
3650,0
0,3575
521,68431
3500,0
0,3500
0,3360
3500,0
4693,942
0,3575
16204,1893
3500,0
16800,0
118,2600
3575,0
0,3500
18296,671
385,93
3500,0
2286,3800
2430,2850
1882,930
914,496
773,2529
3500,0
91,3495
7200,0
3575,0
1125,5530
0,3360
4795,115
72,3025
3425,0
3500,0
17697,28
-23470,378562
3500,0
6108,15
1640,75
298,6661
1000,2500
3575,0
13851,411
3500,0
1250,1630
-171,4260
0,3575
0,3500
36,4990
58813,2454
6771,-47
0,3500
221,1626
67,1654
0,3725
0,3800
0,3575
3500,0
0,3500
0,3575
0,7200
3575,0
2466,594
1650,200
3360,0
3500,0
300,3525
265,13822
544,67281
2242,236
3575,0
1276,0
0,3360
0,3500
3575,0
0,3500
14127,499
3575,0
121036,1308
3650,0
120,1833
0,3500
0,3575
2041,14631
3575,0
2935,150
0,3575
800,2129
3575,0
515,3725
0,3500
0,3500
3500,0
3500,0
390,3194
0,3500
3500,0
3275,100
3575,0
15517,2655
0,3575
0,3500
9,130
3683,217
3500,0
3650,0
0,3500
375,3300
0,3360
12563,234
1825,937
175,875
0,325
2123,53
32940,60
6800,2550
0,3725
719,159171
0,3500
3374,1694
3600,32
139975,1250
500,3150
3575,0
76,3260
3575,0
28300,65
28,-500
800,2650
0,3500
-4962,208
1418,2685
3500,0
47,448
3500,0
741,2800
3650,315
1066,2900
6655,212
340,4855
2250,29540
3500,0
2875,51
0,3575
3575,0
2800,531
3575,0
0,3500
0,3500
-71,5201
3500,0
-17162,1369
4832,1548
6432,61
2136,483
1944,13
0,3725
6916,0
0,3550
6891,115
3500,0
-140,3500
6162,44076
3500,0
3500,0
3250,154
2350,678
2821,106
19988,-949
3575,44750
3500,0
7500,0
3150,316
12478,95
9,536
10422,779
0,3875
0,3575
240,3092
3575,0
3500,0
0,3500
3650,0
3500,0
3575,0
3575,0
1885,160
3650,0
0,4025
3575,0
1736,4600
3575,0
0,3575
3500,0
3678,5341
0,3858
3575,0
2292,192012
2875,2
2230,75
-124,3081
1910,280
100,125
7500,0
3800,0
3500,0
3575,0
0,3725
2215,304
0,3500
3500,-140
1625,1515
500,2950
3360,0
25333,331
800,2575
857,4540
56528,411
1834,562
0,3575
319,21531
0,3500
0,3500
3510,0
3500,0
2492,-145120
240,2575
190,181
128,15376
0,3500
0,3575
0,5300
1900,829
0,3500
0,3500
-234,2887
635,2262
3575,0
0,3575
31,3250
1182,6
-273,4087
0,3500
3650,0
3500,0
0,3432
2725,437
4758,243
3309,1262
-13258,1141
3500,0
0,3500
0,3575
4550,75
0,0
11300,534
3500,0
0,3575
3575,0
3500,0
3500,0
0,3606
975,275
0,3500
88,5715
11075,468
2725,30800
7200,0
1140,1175
3625,240
3575,0
0,3500
0,3360
7200,0
1885,0
0,3500
6720,0
0,3500
3050,350
174,1624
5054,24104
133575,54240
3650,50
501,22973
3500,0
112,80
0,3500
3500,0
387,16876
300,3252
-57991,2595
3575,0
2699,1326
-6137,3411
0,3576
3500,0
0,3500
725,155
40,10715
0,3575
3575,287
535,806
198,-265
2725,600
275,182
3500,0
15504,45
155,3575
201,523
73429,-31977
3575,0
3575,0
152856,488
0,3225
3500,0
373,60438
0,3500
500,2950
3575,0
3500,0
655,2425
0,3500
0,3500
616,15933
3652,0
9964,556
4003725,50000
3500,0
1235,5730
0,3575
182,1107
46096,0
0,3507
0,3500
1425,60
369,193
595,899
0,3500
16230,870
0,3500
2650,70
0,544
0,3500
3575,0
0,3360
485,133
0,3500
0,3500
0,3500
3500,0
3500,0
895,605
0,3500
547,682
0,3360
0,3500
3500,0
0,3575
9912,302
10212,4469
6460,-259
0,2171
3575,0
4034,664
1206,409
2880,327
3500,0
3650,0
421,4415
2525,800
0,3500
3575,0
3650,0
0,3500
650,133
3500,0
1034,1683
8203,83
0,3500
3375,135
3500,0
0,3500
4192,44
35,2400
0,3500
0,3500
0,3500
3432,0
4664,123
0,3500
0,3500
3504,0
3500,0
3500,0
1,3075
3500,0
3600,0
0,3500
0,3500
0,3500
0,3500
2260,423
3475,19
261,6923
3500,0
3500,0
3500,0
6873,26
159,-2383
0,3500
2293,275
3500,0
182,13052
3500,0
3500,0
3575,0
2025,15000
3575,0
3500,0
3725,0
3100,150
0,3575
3575,0
75,262
153,150
7200,0
3500,0
3966,195
0,3500
3575,0
982,162
0,3360
4201,3600
3360,0
0,3500
17,2300
0,3500
0,3500
0,3500
0,3725
0,3500
0,3360
2591,952
3275,35
4661,15
3575,0
18137,1289
408,5263
27,634
0,3500
3575,0
3424,185
0,3657
3504,0
0,3500
-260,1363
228,3700
3500,0
0,3500
88055,117
0,3360
1113,3891
1060,3221
7500,0
720,3575
2175,300
2427,256
0,3500
-1361,1955
420,600
3575,0
2000,6250
3100,35
125,1172
3500,0
830,-132
0,3500
3500,0
1942,5
1223,279
3167,25
190,331
3575,0
2575,175
3650,855
439,3000
0,3500
3500,0
477,4876
3500,-140
0,3500
1515,600
0,3575
3500,0
1229,150
3500,0
0,3500
0,3650
0,3800
0,3500
3575,0
26775,52
5075,162
48530,292
0,3379
0,3500
0,3500
0,3575
0,3500
10782,2493
4100,0
3500,0
2184,0
881719900,298
237,2625
0,3500
158,5200
0,3500
3650,0
3575,0
1644,75
3360,0
0,3360
413,937
3500,0
3575,5243
3575,0
0,3360
0,3500
0,3575
0,3725
0,3500
1349,8440
2050,815
2302,2625
3966,2585
3500,0
0,3500
3575,0
3500,0
0,3650
3360,0
2575,1000
1792,777
0,-3077
181,6195
0,3500
241,17500
-19,783
0,225
6603,1082
50,2575
150,0
4950,1216
3575,0
0,3500
3500,0
2650,800
1250,380
0,3500
3500,0
2848,800
3575,0
0,3500
0,3575
-213,236
1112,2507
33,5928
0,3500
3575,0
3575,0
3500,0
13941,530
529,3725
0,3507
460,1525
1591,650
3575,0
11193,727
980,6063
11229,11494
1372,6941
124,24
2575,68
0,3600
0,3360
216,1009
3150,430
0,3500
0,3725
0,3725
3200,19
3500,0
0,3575
0,3575
10007,3875
29,5721
3500,0
3868,58388
2055,10970
7200,0
557,2525
78,-27518
3500,0
2975,-1
12143,19
3500,0
3575,0
3500,0
3575,0
10212,359
3500,0
3500,0
3650,0
0,3500
75,1513
30991,1087
0,3500
3000,725
1364,4
0,3500
4487,405
3500,0
3575,0
2778,133
519,2600
3575,0
3500,0
3360,0
0,3500
253,2389
0,3360
81,389
850,76
1,75
3500,0
3500,0
6275,478
3360,0
408,10975
3500,0
0,3500
3500,0
0,3500
68,4050
3650,0
3725,0
3650,0
36864,10772
6684,891
-3425,1290
0,1037
44671,699
2300,106
1364,1336
75,1071
3360,0
0,3500
3225,0
834,-48
1336,2763
3500,0
3150,300
692,2650
1450,1207
94,1518
0,3500
3650,32907
1426,4275
140,9181
3450,110
400,2650
3575,0
75,20
3500,0
1600,2420
3500,0
0,3575
103,554
110,2700
1370,362
400,663
0,3500
263,275
875,838
0,3500
0,3500
2264,905
261,6397
3500,0
253,9371
3029,92
0,3500
2160,731
4906,50623
3575,0
1419,86
3646,225
1339,7308
39,600
0,3500
50,2000
3465,350
4100,1205
0,3500
1056,1950
485,225
3600,0
3375,159
3500,0
684,18853
500,5389
0,3500
3360,0
2025,1097
5,2586
1250,1931
765,525
2859,827
3050,22
3500,0
3875,50
3100,0
0,3500
813,6560
3575,0
0,3500
3500,0
6046,3650
17834,1720
3901,2067
11335,1795
3735,0
3360,0
0,3500
41,3918
900,1525
0,3500
0,-859
721,-850
3500,0
170,3299
7200,0
0,3500
2947,8
2650,233
3500,0
3500,0
-1250,423
187,885
5445,940
0,3360
0,86
0,3875
7037,446
0,3500
3500,0
39,1125
109,3250
0,3575
280,652
0,3575
9208,243
-1090143,99418582
3500,0
3500,0
4100,669
143,2875
955,3800
3500,0
0,2225
4811,270
88,7832
534,7178
3575,11569
0,1842
10906,294
125,271
0,3500
1659,240
169,3550
0,3500
72,-505
1721,710
0,3360
3575,0
0,3500
0,3500
247,1482
550,2775
3500,0
0,3575
3575,0
15850,-1481
0,3500
3500,0
52,75
3575,0
2498,3641
8798,144
545,440
7457,-27
2647,11416
3100,104
0,3500
32430,31
3575,0
3500,0
2875,247
-426,4400
3500,0
3360,0
3500,0
65,844
0,3500
50374,1028
0,3400
0,3575
63,9167
0,3575
0,1282
0,3575
2098,1081
500,75
454,28865
3500,0
0,3500
0,3500
2710,1082
3025,100
6718,50
4033,273
3086,25576
35336,20825
-219,576
3300,500
879,2100
0,6002
3650,0
0,3650
24,81907
73,3425
0,3575
3175,31
100,1220
797,72
0,3500
3575,0
0,3725
1775,847
160,273
0,3500
-525,5965
3575,0
178,2035
629,1975
3500,0
0,3575
0,3500
3575,0
975,43
3500,0
0,3575
0,3575
0,3500
15,0
3575,0
3875,0
3500,0
3500,0
3360,0
63,2986
174,3725
3500,0
95,1976
450,2575
0,3500
2020,146
3500,0
3500,0
6635,0
1075,327
0,3500
0,3500
14556,240
90310,24
825,37
0,3500
3360,0
3500,0
2,160
3136,12
3575,0
3360,0
3500,0
3360,0
0,3500
412,15915
0,3168
3500,0
3500,0
0,3500
171,1025
378,3800
154600,20616
3500,0
6950,5737
3500,0
0,2389
46045,143
3500,0
26755,425
0,3575
323,382
3650,759
0,3500
3500,0
3500,0
1197,-3175
3575,0
3123,927
0,3650
3525,0
1444,442
339,3000
0,3500
3575,0
3500,0
18056,1529
0,3500
0,3575
0,3360
0,3500
1400,3020
-6100,1121
0,3500
3575,0
46556,80
318,2725
3500,0
8809,2113
3141,1060
2775,100
209,4568
2118,10
3025,878
271,6886
11141,67
3500,0
390,4649
3575,0
3575,0
110,4025
-300,7
3500,0
23400,250
0,3360
3360,0
0,3360
0,3500
3500,0
0,3500
2675,600
0,3500
0,3500
0,3575
0,3500
335,3700
3600,50
3575,74
3500,0
0,3725
3575,360
370,3575
6906,59
761,538
13778,413
0,3575
484,650
0,3360
35,7150
21594,9
250,2650
0,3575
46,7495
3500,0
-1393,41
3575,0
62535,20528
0,3500
3575,0
10,4500
0,3500
160,2071
0,3500
0,2725
2527,131
59,738
3500,0
501,6275
0,3500
3500,0
0,3500
3360,0
3432,0
3575,0
0,3500
0,3650
0,3500
150,3426
0,7200
3183,55
3075,0
54,275
0,3500
4616,1653
3650,0
1331,75
3579,520
3650,390
1625,15
3575,0
11382,483
0,3500
5380,24905
0,3500
0,3500
3500,0
3175,200
-88,2200
0,1198
0,3500
0,7200
0,3435
3500,0
0,3500
7400,710
697,3318
0,3500
3773,217
5375,333
475,357
0,12913
367,2061
8920,975
3225,0
3575,0
4743,1405
3650,0
3550,100
4021,3600
3575,0
77,7400
291,3075
6807,240
307,1527
2112,4148
435,1389
59536,96725
3650,0
3500,0
0,3725
1843,948
4400,0
3360,0
0,3650
0,3575
2368,557
921,3600
17879,937
1317,3150
0,3307
0,3500
0,3650
0,3575
0,3500
3500,0
4014,-134
3575,0
0,3500
2725,1604
821,1407
38,300
3755,759
203,509
3500,0
1787,604
0,3500
3650,0
2242,-194
0,3500
-100,2500
17,2623
3075,500
3500,0
0,3500
3500,0
3560,18875
0,3500
15,1144
0,3500
150,944
2425,0
0,3575
2100,456
0,3500
3275,50
0,3500
6160,45925
285,2950
3792,486
3500,0
200,-4264
3575,0
7,341
0,3360
3575,0
3252,3575
3292,154
3500,0
1730,-29
3650,0
3650,0
21776,194
4275,68
3500,0
0,3575
3500,0
3725,0
0,3360
3360,0
15815,0
3432,0
0,652
3500,0
3725,0
714,3625
3100,350
1850,79
5730,961
7813,76653
465,736
450,4607
3650,0
25403,75
3575,0
3500,0
0,4025
3810,1200
0,3575
3575,0
1825,121
3360,0
3500,0
0,3575
20,75
3408,492
6857,3750
8533,6296
3575,0
75,1425
0,3500
781,2725
21835,2099
8666,84
3500,0
647,2447
2940,1900
3575,0
0,3500
0,3500
3360,0
0,0
0,3500
450,2650
6651,0
2953,790
4957,-29
30034,6757
300,18845
0,3575
18132,874
3475,100
